USER       PID %CPU %MEM    VSZ   RSS TTY      STAT START   TIME COMMAND Unixtime File Function Line
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 381:54 ./EXEfile 1491120900 Source.cpp main 1073
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 381:54 ./EXEfile 1491120900 Source.cpp main 1081
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 381:54 ./EXEfile 1491120916 Source.cpp main 1154
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 381:54 ./EXEfile 1491120916 Source.cpp main 883
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 383:59 ./EXEfile 1491122700 Source.cpp main 1073
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 383:59 ./EXEfile 1491122700 Source.cpp main 1081
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 383:59 ./EXEfile 1491122716 Source.cpp main 1154
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 383:59 ./EXEfile 1491122716 Source.cpp main 883
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 385:55 ./EXEfile 1491124500 Source.cpp main 1073
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 385:55 ./EXEfile 1491124500 Source.cpp main 1081
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 385:56 ./EXEfile 1491124516 Source.cpp main 1154
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 385:56 ./EXEfile 1491124516 Source.cpp main 883
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 388:05 ./EXEfile 1491126300 Source.cpp main 1073
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 388:05 ./EXEfile 1491126300 Source.cpp main 1081
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 388:05 ./EXEfile 1491126316 Source.cpp main 1154
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 388:05 ./EXEfile 1491126317 Source.cpp main 883
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 390:35 ./EXEfile 1491128100 Source.cpp main 1073
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 390:35 ./EXEfile 1491128100 Source.cpp main 1081
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 390:36 ./EXEfile 1491128116 Source.cpp main 1154
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 390:36 ./EXEfile 1491128116 Source.cpp main 883
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 392:55 ./EXEfile 1491129900 Source.cpp main 1073
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 392:55 ./EXEfile 1491129900 Source.cpp main 1081
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 392:55 ./EXEfile 1491129916 Source.cpp main 1154
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 392:55 ./EXEfile 1491129916 Source.cpp main 883
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 395:14 ./EXEfile 1491131700 Source.cpp main 1073
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 395:14 ./EXEfile 1491131700 Source.cpp main 1081
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 395:15 ./EXEfile 1491131716 Source.cpp main 1154
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 395:15 ./EXEfile 1491131716 Source.cpp main 883
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 397:34 ./EXEfile 1491133500 Source.cpp main 1073
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 397:34 ./EXEfile 1491133500 Source.cpp main 1081
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 397:34 ./EXEfile 1491133517 Source.cpp main 1154
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 397:34 ./EXEfile 1491133517 Source.cpp main 883
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 400:13 ./EXEfile 1491135300 Source.cpp main 1073
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 400:13 ./EXEfile 1491135300 Source.cpp main 1081
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 400:14 ./EXEfile 1491135316 Source.cpp main 1154
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 400:14 ./EXEfile 1491135316 Source.cpp main 883
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 402:49 ./EXEfile 1491137100 Source.cpp main 1073
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 402:49 ./EXEfile 1491137100 Source.cpp main 1081
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 402:50 ./EXEfile 1491137116 Source.cpp main 1154
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 402:50 ./EXEfile 1491137116 Source.cpp main 883
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 405:29 ./EXEfile 1491138900 Source.cpp main 1073
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 405:29 ./EXEfile 1491138900 Source.cpp main 1081
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 405:30 ./EXEfile 1491138916 Source.cpp main 1154
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 405:30 ./EXEfile 1491138916 Source.cpp main 883
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 408:19 ./EXEfile 1491140700 Source.cpp main 1073
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 408:19 ./EXEfile 1491140700 Source.cpp main 1081
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 408:19 ./EXEfile 1491140717 Source.cpp main 1154
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 408:19 ./EXEfile 1491140717 Source.cpp main 883
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 411:34 ./EXEfile 1491142500 Source.cpp main 1073
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 411:34 ./EXEfile 1491142500 Source.cpp main 1081
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 411:34 ./EXEfile 1491142516 Source.cpp main 1154
root     24472  8.0  0.7 206116 16192 pts/19   S+    3月30 411:34 ./EXEfile 1491142516 Source.cpp main 883
root     24472  8.1  0.7 206116 16192 pts/19   S+    3月30 415:13 ./EXEfile 1491144300 Source.cpp main 1073
root     24472  8.1  0.7 206116 16192 pts/19   S+    3月30 415:13 ./EXEfile 1491144300 Source.cpp main 1081
root     24472  8.1  0.7 206116 16192 pts/19   S+    3月30 415:13 ./EXEfile 1491144316 Source.cpp main 1154
root     24472  8.1  0.7 206116 16192 pts/19   S+    3月30 415:13 ./EXEfile 1491144316 Source.cpp main 883
root     24472  8.1  0.7 206116 16192 pts/19   S+    3月30 418:07 ./EXEfile 1491146100 Source.cpp main 1073
root     24472  8.1  0.7 206116 16192 pts/19   S+    3月30 418:07 ./EXEfile 1491146100 Source.cpp main 1081
root     24472  8.1  0.7 206116 16192 pts/19   Sl+   3月30 418:09 ./EXEfile 1491146152 Source.cpp main 1154
root     24472  8.1  0.7 206116 16192 pts/19   Sl+   3月30 418:09 ./EXEfile 1491146152 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 420:49 ./EXEfile 1491147900 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 420:49 ./EXEfile 1491147900 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 420:49 ./EXEfile 1491147916 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 420:49 ./EXEfile 1491147916 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 423:34 ./EXEfile 1491149700 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 423:34 ./EXEfile 1491149700 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 423:34 ./EXEfile 1491149716 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 423:34 ./EXEfile 1491149716 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 426:15 ./EXEfile 1491151500 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 426:15 ./EXEfile 1491151500 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 426:16 ./EXEfile 1491151516 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 426:16 ./EXEfile 1491151516 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 428:58 ./EXEfile 1491153300 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 428:58 ./EXEfile 1491153300 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 428:58 ./EXEfile 1491153316 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 428:58 ./EXEfile 1491153316 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 431:33 ./EXEfile 1491155100 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 431:33 ./EXEfile 1491155100 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 431:33 ./EXEfile 1491155116 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 431:33 ./EXEfile 1491155116 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 434:04 ./EXEfile 1491156900 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 434:04 ./EXEfile 1491156900 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 434:04 ./EXEfile 1491156916 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 434:04 ./EXEfile 1491156916 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 436:40 ./EXEfile 1491158700 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 436:40 ./EXEfile 1491158700 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 436:40 ./EXEfile 1491158717 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 436:40 ./EXEfile 1491158717 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 440:00 ./EXEfile 1491160500 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 440:00 ./EXEfile 1491160500 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 440:00 ./EXEfile 1491160516 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 440:00 ./EXEfile 1491160516 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 442:37 ./EXEfile 1491162300 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 442:37 ./EXEfile 1491162300 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 442:37 ./EXEfile 1491162316 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 442:37 ./EXEfile 1491162316 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 444:57 ./EXEfile 1491164100 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 444:57 ./EXEfile 1491164100 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 444:57 ./EXEfile 1491164116 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 444:57 ./EXEfile 1491164116 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 447:13 ./EXEfile 1491165900 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 447:13 ./EXEfile 1491165900 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 447:13 ./EXEfile 1491165916 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 447:13 ./EXEfile 1491165916 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 449:30 ./EXEfile 1491167700 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 449:30 ./EXEfile 1491167700 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 449:31 ./EXEfile 1491167716 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 449:31 ./EXEfile 1491167716 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 451:52 ./EXEfile 1491169500 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 451:52 ./EXEfile 1491169500 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 451:52 ./EXEfile 1491169517 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 451:52 ./EXEfile 1491169517 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 454:35 ./EXEfile 1491171300 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 454:35 ./EXEfile 1491171300 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 454:35 ./EXEfile 1491171316 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 454:35 ./EXEfile 1491171316 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 457:20 ./EXEfile 1491173100 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 457:20 ./EXEfile 1491173100 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 457:20 ./EXEfile 1491173116 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 457:20 ./EXEfile 1491173116 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 459:40 ./EXEfile 1491174900 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 459:40 ./EXEfile 1491174900 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 459:41 ./EXEfile 1491174915 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 459:41 ./EXEfile 1491174916 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 461:50 ./EXEfile 1491176700 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 461:50 ./EXEfile 1491176700 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 461:50 ./EXEfile 1491176717 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 461:50 ./EXEfile 1491176717 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 464:01 ./EXEfile 1491178500 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 464:01 ./EXEfile 1491178500 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 464:01 ./EXEfile 1491178516 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 464:01 ./EXEfile 1491178516 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 466:14 ./EXEfile 1491180300 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 466:14 ./EXEfile 1491180300 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 466:14 ./EXEfile 1491180315 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 466:14 ./EXEfile 1491180315 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 468:34 ./EXEfile 1491182100 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 468:34 ./EXEfile 1491182100 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 468:34 ./EXEfile 1491182115 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 468:34 ./EXEfile 1491182115 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 470:55 ./EXEfile 1491183900 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 470:55 ./EXEfile 1491183900 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 470:55 ./EXEfile 1491183916 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 470:55 ./EXEfile 1491183916 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 473:21 ./EXEfile 1491185700 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 473:21 ./EXEfile 1491185700 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 473:21 ./EXEfile 1491185716 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 473:21 ./EXEfile 1491185716 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 476:02 ./EXEfile 1491187500 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 476:02 ./EXEfile 1491187500 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 476:02 ./EXEfile 1491187516 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 476:02 ./EXEfile 1491187516 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 479:02 ./EXEfile 1491189300 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 479:02 ./EXEfile 1491189300 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 479:02 ./EXEfile 1491189316 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 479:02 ./EXEfile 1491189316 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 481:34 ./EXEfile 1491191100 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 481:34 ./EXEfile 1491191100 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 481:34 ./EXEfile 1491191116 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 481:34 ./EXEfile 1491191116 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 483:57 ./EXEfile 1491192900 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 483:57 ./EXEfile 1491192900 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 483:57 ./EXEfile 1491192916 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 483:57 ./EXEfile 1491192916 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 486:05 ./EXEfile 1491194700 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 486:05 ./EXEfile 1491194700 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 486:06 ./EXEfile 1491194716 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 486:06 ./EXEfile 1491194716 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 488:11 ./EXEfile 1491196500 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 488:11 ./EXEfile 1491196500 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 488:12 ./EXEfile 1491196515 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 488:12 ./EXEfile 1491196515 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 490:03 ./EXEfile 1491198300 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 490:03 ./EXEfile 1491198300 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 490:04 ./EXEfile 1491198346 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 490:04 ./EXEfile 1491198346 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 492:25 ./EXEfile 1491200100 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 492:25 ./EXEfile 1491200100 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 492:25 ./EXEfile 1491200116 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 492:25 ./EXEfile 1491200116 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 494:51 ./EXEfile 1491201900 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 494:51 ./EXEfile 1491201900 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 494:52 ./EXEfile 1491201916 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 494:52 ./EXEfile 1491201916 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 496:36 ./EXEfile 1491203700 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 496:36 ./EXEfile 1491203700 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 496:36 ./EXEfile 1491203716 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 496:36 ./EXEfile 1491203716 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 498:28 ./EXEfile 1491205500 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 498:28 ./EXEfile 1491205500 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 498:28 ./EXEfile 1491205518 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 498:28 ./EXEfile 1491205518 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 500:17 ./EXEfile 1491207300 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 500:17 ./EXEfile 1491207300 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 500:17 ./EXEfile 1491207316 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 500:17 ./EXEfile 1491207316 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 502:14 ./EXEfile 1491209100 Source.cpp main 1073
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 502:14 ./EXEfile 1491209100 Source.cpp main 1081
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 502:14 ./EXEfile 1491209116 Source.cpp main 1154
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 502:14 ./EXEfile 1491209116 Source.cpp main 883
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 504:07 ./EXEfile 1491210900 Source.cpp main 1073
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 504:07 ./EXEfile 1491210900 Source.cpp main 1081
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 504:07 ./EXEfile 1491210916 Source.cpp main 1154
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 504:07 ./EXEfile 1491210916 Source.cpp main 883
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 506:11 ./EXEfile 1491212700 Source.cpp main 1073
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 506:11 ./EXEfile 1491212700 Source.cpp main 1081
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 506:12 ./EXEfile 1491212716 Source.cpp main 1154
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 506:12 ./EXEfile 1491212716 Source.cpp main 883
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 508:49 ./EXEfile 1491214500 Source.cpp main 1073
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 508:49 ./EXEfile 1491214500 Source.cpp main 1081
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 508:50 ./EXEfile 1491214517 Source.cpp main 1154
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 508:50 ./EXEfile 1491214517 Source.cpp main 883
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 511:14 ./EXEfile 1491216300 Source.cpp main 1073
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 511:14 ./EXEfile 1491216300 Source.cpp main 1081
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 511:14 ./EXEfile 1491216316 Source.cpp main 1154
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 511:14 ./EXEfile 1491216316 Source.cpp main 883
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 513:38 ./EXEfile 1491218100 Source.cpp main 1073
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 513:38 ./EXEfile 1491218100 Source.cpp main 1081
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 513:39 ./EXEfile 1491218116 Source.cpp main 1154
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 513:39 ./EXEfile 1491218116 Source.cpp main 883
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 515:53 ./EXEfile 1491219900 Source.cpp main 1073
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 515:53 ./EXEfile 1491219900 Source.cpp main 1081
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 515:53 ./EXEfile 1491219916 Source.cpp main 1154
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 515:53 ./EXEfile 1491219916 Source.cpp main 883
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 518:24 ./EXEfile 1491221700 Source.cpp main 1073
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 518:24 ./EXEfile 1491221700 Source.cpp main 1081
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 518:24 ./EXEfile 1491221717 Source.cpp main 1154
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 518:24 ./EXEfile 1491221717 Source.cpp main 883
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 521:08 ./EXEfile 1491223500 Source.cpp main 1073
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 521:08 ./EXEfile 1491223500 Source.cpp main 1081
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 521:08 ./EXEfile 1491223518 Source.cpp main 1154
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 521:08 ./EXEfile 1491223518 Source.cpp main 883
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 523:55 ./EXEfile 1491225300 Source.cpp main 1073
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 523:55 ./EXEfile 1491225300 Source.cpp main 1081
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 523:56 ./EXEfile 1491225316 Source.cpp main 1154
root     24472  8.0  0.7 206116 16204 pts/19   S+    3月30 523:56 ./EXEfile 1491225316 Source.cpp main 883
root     24472  8.1  0.7 206116 16204 pts/19   S+    3月30 526:51 ./EXEfile 1491227100 Source.cpp main 1073
